cell_id,lat,lon,date_utc,baa_cat,dhw
03e8756f8a67,-44.775,123.625,2024-01-04,2,1.13
03e8756f8a67,-44.775,123.625,2024-01-05,2,1.47
03ef07839419,-24.775,110.025,2024-01-01,0,0.0
03ef07839419,-24.775,110.025,2024-01-02,0,0.0
03ef07839419,-24.775,110.025,2024-01-03,0,0.0
03ef07839419,-24.775,110.025,2024-01-04,0,0.0
03ef07839419,-24.775,110.025,2024-01-05,0,0.0
03fb579da9f5,-44.775,110.825,2024-01-01,2,0.84
03fb579da9f5,-44.775,110.825,2024-01-02,2,1.08
03fb579da9f5,-44.775,110.825,2024-01-03,2,1.4
03fb579da9f5,-44.775,110.825,2024-01-04,2,1.68
03fb579da9f5,-44.775,110.825,2024-01-05,2,1.95
03fdd754e03c,-15.975,150.825,2024-01-01,2,0.61
03fdd754e03c,-15.975,150.825,2024-01-02,2,0.77
03fdd754e03c,-15.975,150.825,2024-01-03,2,0.93
03fdd754e03c,-15.975,150.825,2024-01-04,2,1.12
03fdd754e03c,-15.975,150.825,2024-01-05,2,1.32
040000f9cc2b,-17.975,119.625,2024-01-01,0,0.0
040000f9cc2b,-17.975,119.625,2024-01-02,0,0.0
040000f9cc2b,-17.975,119.625,2024-01-03,0,0.0
040000f9cc2b,-17.975,119.625,2024-01-04,0,0.0
040000f9cc2b,-17.975,119.625,2024-01-05,0,0.0
041a156c2994,-44.775,120.425,2024-01-01,1,0.0
041a156c2994,-44.775,120.425,2024-01-02,2,0.15
041a156c2994,-44.775,120.425,2024-01-03,2,0.37
041a156c2994,-44.775,120.425,2024-01-04,2,0.65
041a156c2994,-44.775,120.425,2024-01-05,2,0.92
042520538c47,-44.775,131.625,2024-01-01,1,0.0
042520538c47,-44.775,131.625,2024-01-02,1,0.0
042520538c47,-44.775,131.625,2024-01-03,1,0.0
042520538c47,-44.775,131.625,2024-01-04,1,0.0
042520538c47,-44.775,131.625,2024-01-05,1,0.0
0432597b3e50,-43.175,136.025,2024-01-01,1,0.0
0432597b3e50,-43.175,136.025,2024-01-02,1,0.0
0432597b3e50,-43.175,136.025,2024-01-03,1,0.0
0432597b3e50,-43.175,136.025,2024-01-04,1,0.0
0432597b3e50,-43.175,136.025,2024-01-05,1,0.0
046ecf4425d6,-10.375,113.225,2024-01-01,1,0.0
046ecf4425d6,-10.375,113.225,2024-01-02,1,0.0
046ecf4425d6,-10.375,113.225,2024-01-03,2,0.16
046ecf4425d6,-10.375,113.225,2024-01-04,2,0.34
046ecf4425d6,-10.375,113.225,2024-01-05,2,0.53
047deb7c25ba,-43.975,139.225,2024-01-01,1,0.0
047deb7c25ba,-43.975,139.225,2024-01-02,1,0.0
047deb7c25ba,-43.975,139.225,2024-01-03,1,0.0
047deb7c25ba,-43.975,139.225,2024-01-04,1,0.0
047deb7c25ba,-43.975,139.225,2024-01-05,1,0.0
048291c1bbfd,-43.975,121.225,2024-01-01,2,0.18
048291c1bbfd,-43.975,121.225,2024-01-02,2,0.39
048291c1bbfd,-43.975,121.225,2024-01-03,2,0.65
048291c1bbfd,-43.975,121.225,2024-01-04,2,0.98
048291c1bbfd,-43.975,121.225,2024-01-05,2,1.36
048c7377094d,-9.975,122.425,2024-01-01,2,0.5
048c7377094d,-9.975,122.425,2024-01-02,2,0.71
048c7377094d,-9.975,122.425,2024-01-03,2,0.96
048c7377094d,-9.975,122.425,2024-01-04,2,1.22
048c7377094d,-9.975,122.425,2024-01-05,2,1.47
0495b66da100,-33.575,133.225,2024-01-01,0,0.0
0495b66da100,-33.575,133.225,2024-01-02,0,0.0
0495b66da100,-33.575,133.225,2024-01-03,0,0.0
0495b66da100,-33.575,133.225,2024-01-04,0,0.0
0495b66da100,-33.575,133.225,2024-01-05,0,0.0
0498ad9afbc3,-11.575,141.625,2024-01-01,2,0.52
0498ad9afbc3,-11.575,141.625,2024-01-02,2,0.67
0498ad9afbc3,-11.575,141.625,2024-01-03,2,0.67
0498ad9afbc3,-11.575,141.625,2024-01-04,2,0.67
0498ad9afbc3,-11.575,141.625,2024-01-05,2,0.67
04a5b2cf464f,-33.175,154.825,2024-01-01,1,0.0
04a5b2cf464f,-33.175,154.825,2024-01-02,1,0.0
04a5b2cf464f,-33.175,154.825,2024-01-03,1,0.0
04a5b2cf464f,-33.175,154.825,2024-01-04,1,0.0
04a5b2cf464f,-33.175,154.825,2024-01-05,1,0.0
04acd6fb5595,-15.575,112.025,2024-01-01,1,0.0
04acd6fb5595,-15.575,112.025,2024-01-02,0,0.0
04acd6fb5595,-15.575,112.025,2024-01-03,0,0.0
04acd6fb5595,-15.575,112.025,2024-01-04,0,0.0
04acd6fb5595,-15.575,112.025,2024-01-05,1,0.0
04c654d48be5,-15.575,154.825,2024-01-01,1,0.0
04c654d48be5,-15.575,154.825,2024-01-02,1,0.0
04c654d48be5,-15.575,154.825,2024-01-03,1,0.0
04c654d48be5,-15.575,154.825,2024-01-04,2,0.15
04c654d48be5,-15.575,154.825,2024-01-05,2,0.31
04d40cccf7ff,-37.575,134.825,2024-01-01,0,0.0
04d40cccf7ff,-37.575,134.825,2024-01-02,0,0.0
04d40cccf7ff,-37.575,134.825,2024-01-03,0,0.0
04d40cccf7ff,-37.575,134.825,2024-01-04,0,0.0
04d40cccf7ff,-37.575,134.825,2024-01-05,0,0.0
04d8e2bc139c,-36.775,114.425,2024-01-01,1,0.0
04d8e2bc139c,-36.775,114.425,2024-01-02,1,0.0
04d8e2bc139c,-36.775,114.425,2024-01-03,1,0.0
04d8e2bc139c,-36.775,114.425,2024-01-04,0,0.0
04d8e2bc139c,-36.775,114.425,2024-01-05,1,0.0
05033d4f5908,-41.175,130.425,2024-01-01,0,0.0
05033d4f5908,-41.175,130.425,2024-01-02,0,0.0
05033d4f5908,-41.175,130.425,2024-01-03,0,0.0
05033d4f5908,-41.175,130.425,2024-01-04,0,0.0
05033d4f5908,-41.175,130.425,2024-01-05,0,0.0
0514c3401dd8,-21.975,110.025,2024-01-01,0,0.0
0514c3401dd8,-21.975,110.025,2024-01-02,0,0.0
0514c3401dd8,-21.975,110.025,2024-01-03,0,0.0
0514c3401dd8,-21.975,110.025,2024-01-04,0,0.0
0514c3401dd8,-21.975,110.025,2024-01-05,0,0.0
05256f8d09e6,-41.975,132.425,2024-01-01,1,0.0
05256f8d09e6,-41.975,132.425,2024-01-02,1,0.0
05256f8d09e6,-41.975,132.425,2024-01-03,1,0.0
05256f8d09e6,-41.975,132.425,2024-01-04,1,0.0
05256f8d09e6,-41.975,132.425,2024-01-05,1,0.0
052e4aae432e,-10.375,120.825,2024-01-01,2,0.33
052e4aae432e,-10.375,120.825,2024-01-02,2,0.53
052e4aae432e,-10.375,120.825,2024-01-03,2,0.75
052e4aae432e,-10.375,120.825,2024-01-04,2,0.99
052e4aae432e,-10.375,120.825,2024-01-05,2,1.21
052fde57eb85,-20.375,152.425,2024-01-01,1,0.0
052fde57eb85,-20.375,152.425,2024-01-02,1,0.0
052fde57eb85,-20.375,152.425,2024-01-03,1,0.0
052fde57eb85,-20.375,152.425,2024-01-04,1,0.0
052fde57eb85,-20.375,152.425,2024-01-05,2,0.16
0542443ea073,-37.975,112.825,2024-01-01,2,1.48
0542443ea073,-37.975,112.825,2024-01-02,2,1.73
0542443ea073,-37.975,112.825,2024-01-03,2,1.99
0542443ea073,-37.975,112.825,2024-01-04,2,2.24
0542443ea073,-37.975,112.825,2024-01-05,2,2.48
055b3685d36f,-13.175,147.225,2024-01-01,2,1.01
055b3685d36f,-13.175,147.225,2024-01-02,2,1.01
055b3685d36f,-13.175,147.225,2024-01-03,2,1.01
055b3685d36f,-13.175,147.225,2024-01-04,2,1.01
055b3685d36f,-13.175,147.225,2024-01-05,2,1.15
0599c04a0ea9,-39.975,127.625,2024-01-01,1,0.0
0599c04a0ea9,-39.975,127.625,2024-01-02,1,0.0
0599c04a0ea9,-39.975,127.625,2024-01-03,1,0.0
0599c04a0ea9,-39.975,127.625,2024-01-04,1,0.0
0599c04a0ea9,-39.975,127.625,2024-01-05,1,0.0
059c17b4b374,-43.175,127.225,2024-01-01,1,0.0
059c17b4b374,-43.175,127.225,2024-01-02,2,0.16
059c17b4b374,-43.175,127.225,2024-01-03,2,0.31
059c17b4b374,-43.175,127.225,2024-01-04,2,0.47
059c17b4b374,-43.175,127.225,2024-01-05,2,0.68
05a72425741b,-19.975,154.025,2024-01-01,2,0.84
05a72425741b,-19.975,154.025,2024-01-02,2,1.04
05a72425741b,-19.975,154.025,2024-01-03,2,1.24
05a72425741b,-19.975,154.025,2024-01-04,2,1.45
05a72425741b,-19.975,154.025,2024-01-05,2,1.68
05b504de458a,-37.175,152.425,2024-01-01,0,0.0
05b504de458a,-37.175,152.425,2024-01-02,0,0.0
05b504de458a,-37.175,152.425,2024-01-03,0,0.0
05b504de458a,-37.175,152.425,2024-01-04,0,0.0
05b504de458a,-37.175,152.425,2024-01-05,0,0.0
05c71b4ca303,-43.975,122.425,2024-01-01,2,0.2
05c71b4ca303,-43.975,122.425,2024-01-02,2,0.4
05c71b4ca303,-43.975,122.425,2024-01-03,2,0.62
05c71b4ca303,-43.975,122.425,2024-01-04,2,0.95
05c71b4ca303,-43.975,122.425,2024-01-05,2,1.31
05dcbc2679d6,-11.975,111.625,2024-01-01,1,0.0
05dcbc2679d6,-11.975,111.625,2024-01-02,1,0.0
05dcbc2679d6,-11.975,111.625,2024-01-03,1,0.0
05dcbc2679d6,-11.975,111.625,2024-01-04,1,0.0
05dcbc2679d6,-11.975,111.625,2024-01-05,1,0.0
05e0a390d86c,-40.775,137.625,2024-01-01,0,0.0
05e0a390d86c,-40.775,137.625,2024-01-02,0,0.0
05e0a390d86c,-40.775,137.625,2024-01-03,0,0.0
05e0a390d86c,-40.775,137.625,2024-01-04,0,0.0
05e0a390d86c,-40.775,137.625,2024-01-05,0,0.0
05e9215f8fa2,-16.775,152.825,2024-01-01,2,1.33
05e9215f8fa2,-16.775,152.825,2024-01-02,2,1.55
05e9215f8fa2,-16.775,152.825,2024-01-03,2,1.77
05e9215f8fa2,-16.775,152.825,2024-01-04,2,2.01
05e9215f8fa2,-16.775,152.825,2024-01-05,2,2.24
05f13c31413f,-43.575,124.025,2024-01-01,2,0.21
05f13c31413f,-43.575,124.025,2024-01-02,2,0.41
05f13c31413f,-43.575,124.025,2024-01-03,2,0.61
05f13c31413f,-43.575,124.025,2024-01-04,2,0.87
05f13c31413f,-43.575,124.025,2024-01-05,2,1.18
05f3d99d91ee,-42.775,144.425,2024-01-01,1,0.0
05f3d99d91ee,-42.775,144.425,2024-01-02,1,0.0
05f3d99d91ee,-42.775,144.425,2024-01-03,1,0.0
05f3d99d91ee,-42.775,144.425,2024-01-04,2,0.16
05f3d99d91ee,-42.775,144.425,2024-01-05,2,0.3
060369c9cef9,-41.175,152.025,2024-01-01,2,3.74
060369c9cef9,-41.175,152.025,2024-01-02,3,4.0600000000000005
060369c9cef9,-41.175,152.025,2024-01-03,3,4.37
060369c9cef9,-41.175,152.025,2024-01-04,3,4.71
060369c9cef9,-41.175,152.025,2024-01-05,3,5.11
06079543df0d,-11.575,111.225,2024-01-01,1,0.0
06079543df0d,-11.575,111.225,2024-01-02,1,0.0
06079543df0d,-11.575,111.225,2024-01-03,1,0.0
06079543df0d,-11.575,111.225,2024-01-04,1,0.0
06079543df0d,-11.575,111.225,2024-01-05,1,0.0
060f84fcf95c,-44.775,127.225,2024-01-01,1,0.0
060f84fcf95c,-44.775,127.225,2024-01-02,2,0.15
060f84fcf95c,-44.775,127.225,2024-01-03,2,0.15
060f84fcf95c,-44.775,127.225,2024-01-04,2,0.34
060f84fcf95c,-44.775,127.225,2024-01-05,2,0.55
0616b66ab9f8,-35.575,134.425,2024-01-01,0,0.0
0616b66ab9f8,-35.575,134.425,2024-01-02,0,0.0
0616b66ab9f8,-35.575,134.425,2024-01-03,0,0.0
0616b66ab9f8,-35.575,134.425,2024-01-04,0,0.0
0616b66ab9f8,-35.575,134.425,2024-01-05,0,0.0
061be72e4554,-18.375,111.625,2024-01-01,1,0.0
061be72e4554,-18.375,111.625,2024-01-02,1,0.0
061be72e4554,-18.375,111.625,2024-01-03,1,0.0
061be72e4554,-18.375,111.625,2024-01-04,1,0.0
061be72e4554,-18.375,111.625,2024-01-05,1,0.0
062af2c4cf64,-41.575,120.825,2024-01-01,1,0.0
062af2c4cf64,-41.575,120.825,2024-01-02,2,0.18
062af2c4cf64,-41.575,120.825,2024-01-03,2,0.43
062af2c4cf64,-41.575,120.825,2024-01-04,2,0.8
062af2c4cf64,-41.575,120.825,2024-01-05,2,1.18
0648ae0b2835,-14.375,139.225,2024-01-01,2,1.21
0648ae0b2835,-14.375,139.225,2024-01-02,2,1.39
0648ae0b2835,-14.375,139.225,2024-01-03,2,1.63
0648ae0b2835,-14.375,139.225,2024-01-04,2,1.8
0648ae0b2835,-14.375,139.225,2024-01-05,2,2.04
06531229686a,-39.975,142.025,2024-01-01,0,0.0
06531229686a,-39.975,142.025,2024-01-02,0,0.0
06531229686a,-39.975,142.025,2024-01-03,0,0.0
06531229686a,-39.975,142.025,2024-01-04,0,0.0
06531229686a,-39.975,142.025,2024-01-05,0,0.0
065415451e70,-23.575,152.425,2024-01-01,1,0.0
065415451e70,-23.575,152.425,2024-01-02,1,0.0
065415451e70,-23.575,152.425,2024-01-03,1,0.0
065415451e70,-23.575,152.425,2024-01-04,2,0.15
065415451e70,-23.575,152.425,2024-01-05,2,0.15
065eef168df1,-13.975,137.625,2024-01-01,2,1.3
065eef168df1,-13.975,137.625,2024-01-02,2,1.3
065eef168df1,-13.975,137.625,2024-01-03,2,1.46
065eef168df1,-13.975,137.625,2024-01-04,2,1.61
065eef168df1,-13.975,137.625,2024-01-05,2,1.81
06818e650e1e,-11.175,110.425,2024-01-01,1,0.0
06818e650e1e,-11.175,110.425,2024-01-02,1,0.0
06818e650e1e,-11.175,110.425,2024-01-03,1,0.0
06818e650e1e,-11.175,110.425,2024-01-04,1,0.0
06818e650e1e,-11.175,110.425,2024-01-05,1,0.0
0682818b56e1,-44.775,137.625,2024-01-01,1,0.0
0682818b56e1,-44.775,137.625,2024-01-02,1,0.0
0682818b56e1,-44.775,137.625,2024-01-03,1,0.0
0682818b56e1,-44.775,137.625,2024-01-04,2,0.15
0682818b56e1,-44.775,137.625,2024-01-05,2,0.33
06a037134132,-43.575,135.225,2024-01-01,1,0.0
06a037134132,-43.575,135.225,2024-01-02,1,0.0
06a037134132,-43.575,135.225,2024-01-03,1,0.0
06a037134132,-43.575,135.225,2024-01-04,2,0.17
06a037134132,-43.575,135.225,2024-01-05,2,0.31
06a32fde0b8c,-38.375,154.825,2024-01-01,1,0.0
06a32fde0b8c,-38.375,154.825,2024-01-02,1,0.0
06a32fde0b8c,-38.375,154.825,2024-01-03,1,0.0
06a32fde0b8c,-38.375,154.825,2024-01-04,1,0.0
06a32fde0b8c,-38.375,154.825,2024-01-05,1,0.0
06a8cacbd368,-38.775,115.625,2024-01-01,2,0.45
06a8cacbd368,-38.775,115.625,2024-01-02,1,0.45
06a8cacbd368,-38.775,115.625,2024-01-03,1,0.45
06a8cacbd368,-38.775,115.625,2024-01-04,2,0.68
06a8cacbd368,-38.775,115.625,2024-01-05,2,0.87
06ac810e40f4,-41.975,122.425,2024-01-01,1,0.0
06ac810e40f4,-41.975,122.425,2024-01-02,2,0.16
06ac810e40f4,-41.975,122.425,2024-01-03,2,0.38
06ac810e40f4,-41.975,122.425,2024-01-04,2,0.65
06ac810e40f4,-41.975,122.425,2024-01-05,2,0.94
06b5948312a7,-27.575,111.625,2024-01-01,0,0.0
06b5948312a7,-27.575,111.625,2024-01-02,0,0.0
06b5948312a7,-27.575,111.625,2024-01-03,0,0.0
06b5948312a7,-27.575,111.625,2024-01-04,0,0.0
06b5948312a7,-27.575,111.625,2024-01-05,0,0.0
06c0c5e3d644,-32.775,115.625,2024-01-01,1,0.0
06c0c5e3d644,-32.775,115.625,2024-01-02,1,0.0
06c0c5e3d644,-32.775,115.625,2024-01-03,1,0.0
06c0c5e3d644,-32.775,115.625,2024-01-04,1,0.0
06c0c5e3d644,-32.775,115.625,2024-01-05,1,0.0
06d36b56393f,-43.575,114.425,2024-01-01,2,0.51
06d36b56393f,-43.575,114.425,2024-01-02,2,0.79
06d36b56393f,-43.575,114.425,2024-01-03,2,1.16
06d36b56393f,-43.575,114.425,2024-01-04,2,1.52
06d36b56393f,-43.575,114.425,2024-01-05,2,1.85
06e251e18244,-41.975,138.825,2024-01-01,1,0.0
06e251e18244,-41.975,138.825,2024-01-02,1,0.0
06e251e18244,-41.975,138.825,2024-01-03,1,0.0
06e251e18244,-41.975,138.825,2024-01-04,1,0.0
06e251e18244,-41.975,138.825,2024-01-05,1,0.0
06e68d835b94,-9.975,145.225,2024-01-01,2,1.11
06e68d835b94,-9.975,145.225,2024-01-02,2,1.3
06e68d835b94,-9.975,145.225,2024-01-03,2,1.48
06e68d835b94,-9.975,145.225,2024-01-04,2,1.63
06e68d835b94,-9.975,145.225,2024-01-05,2,1.81
06f0b45cb5ef,-44.775,126.025,2024-01-01,1,0.0
06f0b45cb5ef,-44.775,126.025,2024-01-02,2,0.15
06f0b45cb5ef,-44.775,126.025,2024-01-03,2,0.15
06f0b45cb5ef,-44.775,126.025,2024-01-04,2,0.35
06f0b45cb5ef,-44.775,126.025,2024-01-05,2,0.5700000000000001
06f2e6486213,-41.575,129.625,2024-01-01,1,0.0
06f2e6486213,-41.575,129.625,2024-01-02,1,0.0
06f2e6486213,-41.575,129.625,2024-01-03,1,0.0
06f2e6486213,-41.575,129.625,2024-01-04,1,0.0
06f2e6486213,-41.575,129.625,2024-01-05,1,0.0
06f76c548f8a,-39.175,154.025,2024-01-01,2,1.81
06f76c548f8a,-39.175,154.025,2024-01-02,2,1.81
06f76c548f8a,-39.175,154.025,2024-01-03,2,1.81
06f76c548f8a,-39.175,154.025,2024-01-04,2,1.81
06f76c548f8a,-39.175,154.025,2024-01-05,2,1.81
0711e2592282,-41.975,117.225,2024-01-01,2,0.72
0711e2592282,-41.975,117.225,2024-01-02,2,1.07
0711e2592282,-41.975,117.225,2024-01-03,2,1.46
0711e2592282,-41.975,117.225,2024-01-04,2,1.9
0711e2592282,-41.975,117.225,2024-01-05,2,2.38
0716e59099dc,-39.975,138.825,2024-01-01,0,0.0
0716e59099dc,-39.975,138.825,2024-01-02,0,0.0
0716e59099dc,-39.975,138.825,2024-01-03,0,0.0
0716e59099dc,-39.975,138.825,2024-01-04,0,0.0
0716e59099dc,-39.975,138.825,2024-01-05,0,0.0
071db81c9883,-40.375,128.025,2024-01-01,1,0.0
071db81c9883,-40.375,128.025,2024-01-02,1,0.0
071db81c9883,-40.375,128.025,2024-01-03,1,0.0
071db81c9883,-40.375,128.025,2024-01-04,1,0.0
071db81c9883,-40.375,128.025,2024-01-05,1,0.0
072dca417c06,-15.975,150.425,2024-01-01,2,0.15
072dca417c06,-15.975,150.425,2024-01-02,2,0.15
072dca417c06,-15.975,150.425,2024-01-03,2,0.15
072dca417c06,-15.975,150.425,2024-01-04,2,0.31
072dca417c06,-15.975,150.425,2024-01-05,2,0.49
073025849ba8,-11.175,119.625,2024-01-01,2,2.86
073025849ba8,-11.175,119.625,2024-01-02,2,3.11
073025849ba8,-11.175,119.625,2024-01-03,2,3.4
073025849ba8,-11.175,119.625,2024-01-04,2,3.68
073025849ba8,-11.175,119.625,2024-01-05,2,3.91
0739943fd011,-44.775,131.225,2024-01-01,1,0.0
0739943fd011,-44.775,131.225,2024-01-02,1,0.0
0739943fd011,-44.775,131.225,2024-01-03,1,0.0
0739943fd011,-44.775,131.225,2024-01-04,1,0.0
0739943fd011,-44.775,131.225,2024-01-05,1,0.0
0743c4332b58,-24.775,154.425,2024-01-01,1,0.0
0743c4332b58,-24.775,154.425,2024-01-02,1,0.0
0743c4332b58,-24.775,154.425,2024-01-03,1,0.0
0743c4332b58,-24.775,154.425,2024-01-04,2,0.15
0743c4332b58,-24.775,154.425,2024-01-05,2,0.3
074785c7142f,-14.775,154.025,2024-01-01,1,0.0
074785c7142f,-14.775,154.025,2024-01-02,1,0.0
074785c7142f,-14.775,154.025,2024-01-03,1,0.0
074785c7142f,-14.775,154.025,2024-01-04,1,0.0
074785c7142f,-14.775,154.025,2024-01-05,2,0.16
074f21f1c558,-40.375,147.225,2024-01-01,1,0.0
074f21f1c558,-40.375,147.225,2024-01-02,1,0.0
074f21f1c558,-40.375,147.225,2024-01-03,1,0.0
074f21f1c558,-40.375,147.225,2024-01-04,1,0.0
074f21f1c558,-40.375,147.225,2024-01-05,2,0.21
077bec3122a9,-35.575,152.825,2024-01-01,0,0.0
077bec3122a9,-35.575,152.825,2024-01-02,0,0.0
077bec3122a9,-35.575,152.825,2024-01-03,0,0.0
077bec3122a9,-35.575,152.825,2024-01-04,0,0.0
077bec3122a9,-35.575,152.825,2024-01-05,0,0.0
07add780456c,-43.975,152.025,2024-01-01,1,0.0
07add780456c,-43.975,152.025,2024-01-02,2,0.17
07add780456c,-43.975,152.025,2024-01-03,2,0.39
07add780456c,-43.975,152.025,2024-01-04,2,0.61
07add780456c,-43.975,152.025,2024-01-05,2,0.8300000000000001
07b0d34f5a29,-37.575,121.225,2024-01-01,0,0.0
07b0d34f5a29,-37.575,121.225,2024-01-02,0,0.0
07b0d34f5a29,-37.575,121.225,2024-01-03,0,0.0
07b0d34f5a29,-37.575,121.225,2024-01-04,0,0.0
07b0d34f5a29,-37.575,121.225,2024-01-05,0,0.0
07b4706294ad,-38.375,134.425,2024-01-01,0,0.0
07b4706294ad,-38.375,134.425,2024-01-02,0,0.0
07b4706294ad,-38.375,134.425,2024-01-03,0,0.0
07b4706294ad,-38.375,134.425,2024-01-04,0,0.0
07b4706294ad,-38.375,134.425,2024-01-05,0,0.0
07b59939aadd,-14.375,137.225,2024-01-01,2,0.51
07b59939aadd,-14.375,137.225,2024-01-02,2,0.51
07b59939aadd,-14.375,137.225,2024-01-03,2,0.51
07b59939aadd,-14.375,137.225,2024-01-04,2,0.66
07b59939aadd,-14.375,137.225,2024-01-05,2,0.8200000000000001
07baa37724d6,-17.175,151.625,2024-01-01,2,0.52
07baa37724d6,-17.175,151.625,2024-01-02,2,0.74
07baa37724d6,-17.175,151.625,2024-01-03,2,0.94
07baa37724d6,-17.175,151.625,2024-01-04,2,1.17
07baa37724d6,-17.175,151.625,2024-01-05,2,1.4
07bd821d20aa,-15.175,154.025,2024-01-01,1,0.0
07bd821d20aa,-15.175,154.025,2024-01-02,1,0.0
07bd821d20aa,-15.175,154.025,2024-01-03,1,0.0
07bd821d20aa,-15.175,154.025,2024-01-04,2,0.17
07bd821d20aa,-15.175,154.025,2024-01-05,2,0.35
07c0a17b2092,-41.575,132.425,2024-01-01,1,0.0
07c0a17b2092,-41.575,132.425,2024-01-02,1,0.0
07c0a17b2092,-41.575,132.425,2024-01-03,1,0.0
07c0a17b2092,-41.575,132.425,2024-01-04,1,0.0
07c0a17b2092,-41.575,132.425,2024-01-05,1,0.0
07d386ec50bc,-34.375,115.225,2024-01-01,0,0.0
07d386ec50bc,-34.375,115.225,2024-01-02,0,0.0
07d386ec50bc,-34.375,115.225,2024-01-03,0,0.0
07d386ec50bc,-34.375,115.225,2024-01-04,0,0.0
07d386ec50bc,-34.375,115.225,2024-01-05,0,0.0
07e163c5cb8b,-19.175,119.225,2024-01-01,0,0.0
07e163c5cb8b,-19.175,119.225,2024-01-02,0,0.0
07e163c5cb8b,-19.175,119.225,2024-01-03,0,0.0
07e163c5cb8b,-19.175,119.225,2024-01-04,0,0.0
07e163c5cb8b,-19.175,119.225,2024-01-05,0,0.0
07e20e29503a,-21.975,151.625,2024-01-01,1,0.0
07e20e29503a,-21.975,151.625,2024-01-02,1,0.0
07e20e29503a,-21.975,151.625,2024-01-03,1,0.0
07e20e29503a,-21.975,151.625,2024-01-04,1,0.0
07e20e29503a,-21.975,151.625,2024-01-05,1,0.0
07e72d52b920,-41.175,135.225,2024-01-01,0,0.0
07e72d52b920,-41.175,135.225,2024-01-02,0,0.0
07e72d52b920,-41.175,135.225,2024-01-03,0,0.0
07e72d52b920,-41.175,135.225,2024-01-04,0,0.0
07e72d52b920,-41.175,135.225,2024-01-05,0,0.0
07ec6bf197d1,-16.775,149.225,2024-01-01,2,0.66
07ec6bf197d1,-16.775,149.225,2024-01-02,2,0.81
07ec6bf197d1,-16.775,149.225,2024-01-03,2,0.96
07ec6bf197d1,-16.775,149.225,2024-01-04,2,1.12
07ec6bf197d1,-16.775,149.225,2024-01-05,2,1.29
07fe2476b1ce,-11.975,150.025,2024-01-01,2,1.59
07fe2476b1ce,-11.975,150.025,2024-01-02,2,1.74
07fe2476b1ce,-11.975,150.025,2024-01-03,2,1.89
07fe2476b1ce,-11.975,150.025,2024-01-04,2,2.06
07fe2476b1ce,-11.975,150.025,2024-01-05,2,2.24
081b254e8474,-42.375,148.025,2024-01-01,2,0.81
081b254e8474,-42.375,148.025,2024-01-02,2,0.95
081b254e8474,-42.375,148.025,2024-01-03,2,1.11
081b254e8474,-42.375,148.025,2024-01-04,2,1.29
081b254e8474,-42.375,148.025,2024-01-05,2,1.48
08373547ad14,-41.175,131.225,2024-01-01,0,0.0
08373547ad14,-41.175,131.225,2024-01-02,0,0.0
08373547ad14,-41.175,131.225,2024-01-03,0,0.0
08373547ad14,-41.175,131.225,2024-01-04,0,0.0
08373547ad14,-41.175,131.225,2024-01-05,0,0.0
083bf0a28726,-17.975,111.625,2024-01-01,1,0.0
083bf0a28726,-17.975,111.625,2024-01-02,1,0.0
083bf0a28726,-17.975,111.625,2024-01-03,1,0.0
083bf0a28726,-17.975,111.625,2024-01-04,1,0.0
083bf0a28726,-17.975,111.625,2024-01-05,1,0.0
084332e34dc9,-37.975,125.625,2024-01-01,0,0.0
084332e34dc9,-37.975,125.625,2024-01-02,0,0.0
084332e34dc9,-37.975,125.625,2024-01-03,0,0.0
084332e34dc9,-37.975,125.625,2024-01-04,0,0.0
084332e34dc9,-37.975,125.625,2024-01-05,0,0.0
0857e56ae472,-42.775,112.825,2024-01-01,2,0.45
0857e56ae472,-42.775,112.825,2024-01-02,2,0.7000000000000001
0857e56ae472,-42.775,112.825,2024-01-03,2,1.02
0857e56ae472,-42.775,112.825,2024-01-04,2,1.35
0857e56ae472,-42.775,112.825,2024-01-05,2,1.65
08582063402e,-32.375,114.425,2024-01-01,1,0.0
08582063402e,-32.375,114.425,2024-01-02,1,0.0
08582063402e,-32.375,114.425,2024-01-03,1,0.0
08582063402e,-32.375,114.425,2024-01-04,1,0.0
08582063402e,-32.375,114.425,2024-01-05,1,0.0
086fc67da0cb,-35.175,136.425,2024-01-01,0,0.0
086fc67da0cb,-35.175,136.425,2024-01-02,0,0.0
086fc67da0cb,-35.175,136.425,2024-01-03,0,0.0
086fc67da0cb,-35.175,136.425,2024-01-04,0,0.0
086fc67da0cb,-35.175,136.425,2024-01-05,0,0.0
0871092b50bc,-11.175,147.225,2024-01-01,2,0.61
0871092b50bc,-11.175,147.225,2024-01-02,2,0.8
0871092b50bc,-11.175,147.225,2024-01-03,2,0.95
0871092b50bc,-11.175,147.225,2024-01-04,2,1.14
0871092b50bc,-11.175,147.225,2024-01-05,2,1.31
08711f2557a3,-30.375,114.425,2024-01-01,0,0.0
08711f2557a3,-30.375,114.425,2024-01-02,0,0.0
08711f2557a3,-30.375,114.425,2024-01-03,0,0.0
08711f2557a3,-30.375,114.425,2024-01-04,0,0.0
08711f2557a3,-30.375,114.425,2024-01-05,0,0.0
0876227cbacc,-43.175,148.825,2024-01-01,1,4.22
0876227cbacc,-43.175,148.825,2024-01-02,3,4.45
0876227cbacc,-43.175,148.825,2024-01-03,3,4.68
0876227cbacc,-43.175,148.825,2024-01-04,3,4.97
